Region,DlyCigs11,RiskAlc11,mrjyr,Defect,Rate,TobEst,Tob.P,AlcEst,Alc.P,MrjEst,Mrj.P
Mackay,19.65,39.9,10.9,Renal_Pelvis_Obstruction,2.4,-0.0016576725170085148,0.9182051963157255,0.24473009167325716,0.623826757381611,0.015777197491733622,0.404391688795248
Metro South,10.55,28.05,11.4,Renal_Pelvis_Obstruction,2.8,-0.0016576725170085148,0.9182051963157255,0.24473009167325716,0.623826757381611,0.015777197491733622,0.404391688795248
South West,14.65,26.75,7,Renal_Pelvis_Obstruction,1.4,-0.0016576725170085148,0.9182051963157255,0.24473009167325716,0.623826757381611,0.015777197491733622,0.404391688795248
Sunshine Coast,12.5,29.15,11.2,Renal_Pelvis_Obstruction,3.5,-0.0016576725170085148,0.9182051963157255,0.24473009167325716,0.623826757381611,0.015777197491733622,0.404391688795248
Townsville,22.85,42.35,13.9,Renal_Pelvis_Obstruction,2.2,-0.0016576725170085148,0.9182051963157255,0.24473009167325716,0.623826757381611,0.015777197491733622,0.404391688795248
West Moreton,7.45,30.8,9.3,Renal_Pelvis_Obstruction,2.5,-0.0016576725170085148,0.9182051963157255,0.24473009167325716,0.623826757381611,0.015777197491733622,0.404391688795248
Wide Bay,23.55,27.65,11.2,Renal_Pelvis_Obstruction,2.3,-0.0016576725170085148,0.9182051963157255,0.24473009167325716,0.623826757381611,0.015777197491733622,0.404391688795248
Central West,19.65,39.9,10.9,Renal_Pelvis_Obstruction,4.3,-0.0016576725170085148,0.9182051963157255,0.24473009167325716,0.623826757381611,0.015777197491733622,0.404391688795248
North West,15.5,33.6,6.2,Renal_Pelvis_Obstruction,1.8,-0.0016576725170085148,0.9182051963157255,0.24473009167325716,0.623826757381611,0.015777197491733622,0.404391688795248
Central Queensland,15.5,33.6,6.2,Renal_Pelvis_Obstruction,2.5,-0.0016576725170085148,0.9182051963157255,0.24473009167325716,0.623826757381611,0.015777197491733622,0.404391688795248
Cairns and Hinterland,20.15,29.45,16.5,Renal_Pelvis_Obstruction,1.9,-0.0016576725170085148,0.9182051963157255,0.24473009167325716,0.623826757381611,0.015777197491733622,0.404391688795248
Metro North,8.95,26.8,5.5,Renal_Pelvis_Obstruction,2.9,-0.0016576725170085148,0.9182051963157255,0.24473009167325716,0.623826757381611,0.015777197491733622,0.404391688795248
Torres and Cape,20.15,29.45,16.5,Renal_Pelvis_Obstruction,4.6,-0.0016576725170085148,0.9182051963157255,0.24473009167325716,0.623826757381611,0.015777197491733622,0.404391688795248
North Coast,15.5,29.1,18.6,Renal_Pelvis_Obstruction,2.3,-0.0016576725170085148,0.9182051963157255,0.24473009167325716,0.623826757381611,0.015777197491733622,0.404391688795248
Darling Downs,20.85,24.85,5.6,Ureteric_Anomalies,0.5,0.010603492582156341,0.5139112605449071,0.29872376474245704,0.6018674656556589,0.015519143367936465,0.4509859344805859
Gold Coast,14.5,33,12.3,Ureteric_Anomalies,0.8,0.010603492582156341,0.5139112605449071,0.29872376474245704,0.6018674656556589,0.015519143367936465,0.4509859344805859
Mackay,19.65,39.9,10.9,Ureteric_Anomalies,0.3,0.010603492582156341,0.5139112605449071,0.29872376474245704,0.6018674656556589,0.015519143367936465,0.4509859344805859
Metro South,10.55,28.05,11.4,Ureteric_Anomalies,0.4,0.010603492582156341,0.5139112605449071,0.29872376474245704,0.6018674656556589,0.015519143367936465,0.4509859344805859
South West,14.65,26.75,7,Ureteric_Anomalies,NA,0.010603492582156341,0.5139112605449071,0.29872376474245704,0.6018674656556589,0.015519143367936465,0.4509859344805859
Sunshine Coast,12.5,29.15,11.2,Ureteric_Anomalies,0.5,0.010603492582156341,0.5139112605449071,0.29872376474245704,0.6018674656556589,0.015519143367936465,0.4509859344805859
Townsville,22.85,42.35,13.9,Ureteric_Anomalies,0.9,0.010603492582156341,0.5139112605449071,0.29872376474245704,0.6018674656556589,0.015519143367936465,0.4509859344805859
West Moreton,7.45,30.8,9.3,Ureteric_Anomalies,0.5,0.010603492582156341,0.5139112605449071,0.29872376474245704,0.6018674656556589,0.015519143367936465,0.4509859344805859
Wide Bay,23.55,27.65,11.2,Ureteric_Anomalies,0.3,0.010603492582156341,0.5139112605449071,0.29872376474245704,0.6018674656556589,0.015519143367936465,0.4509859344805859
Central West,19.65,39.9,10.9,Ureteric_Anomalies,NA,0.010603492582156341,0.5139112605449071,0.29872376474245704,0.6018674656556589,0.015519143367936465,0.4509859344805859
North West,15.5,33.6,6.2,Ureteric_Anomalies,NA,0.010603492582156341,0.5139112605449071,0.29872376474245704,0.6018674656556589,0.015519143367936465,0.4509859344805859
Central Queensland,15.5,33.6,6.2,Ureteric_Anomalies,0.5,0.010603492582156341,0.5139112605449071,0.29872376474245704,0.6018674656556589,0.015519143367936465,0.4509859344805859
Cairns and Hinterland,20.15,29.45,16.5,Ureteric_Anomalies,0.5,0.010603492582156341,0.5139112605449071,0.29872376474245704,0.6018674656556589,0.015519143367936465,0.4509859344805859
Metro North,8.95,26.8,5.5,Ureteric_Anomalies,0.5,0.010603492582156341,0.5139112605449071,0.29872376474245704,0.6018674656556589,0.015519143367936465,0.4509859344805859
Torres and Cape,20.15,29.45,16.5,Ureteric_Anomalies,1.7,0.010603492582156341,0.5139112605449071,0.29872376474245704,0.6018674656556589,0.015519143367936465,0.4509859344805859
North Coast,15.5,29.1,18.6,Ureteric_Anomalies,0.2,0.010603492582156341,0.5139112605449071,0.29872376474245704,0.6018674656556589,0.015519143367936465,0.4509859344805859
Darling Downs,20.85,24.85,5.6,MUSCULOSKELETAL_Defects,34.5,-0.017193956132048396,0.31598963526770546,-0.3993931457707591,0.4568704799517126,-0.012871700608816122,0.5318656311926886
Gold Coast,14.5,33,12.3,MUSCULOSKELETAL_Defects,28.8,-0.017193956132048396,0.31598963526770546,-0.3993931457707591,0.4568704799517126,-0.012871700608816122,0.5318656311926886
Mackay,19.65,39.9,10.9,MUSCULOSKELETAL_Defects,18.2,-0.017193956132048396,0.31598963526770546,-0.3993931457707591,0.4568704799517126,-0.012871700608816122,0.5318656311926886
Metro South,10.55,28.05,11.4,MUSCULOSKELETAL_Defects,38,-0.017193956132048396,0.31598963526770546,-0.3993931457707591,0.4568704799517126,-0.012871700608816122,0.5318656311926886
South West,14.65,26.75,7,MUSCULOSKELETAL_Defects,23.8,-0.017193956132048396,0.31598963526770546,-0.3993931457707591,0.4568704799517126,-0.012871700608816122,0.5318656311926886
Sunshine Coast,12.5,29.15,11.2,MUSCULOSKELETAL_Defects,46.1,-0.017193956132048396,0.31598963526770546,-0.3993931457707591,0.4568704799517126,-0.012871700608816122,0.5318656311926886
Townsville,22.85,42.35,13.9,MUSCULOSKELETAL_Defects,52.7,-0.017193956132048396,0.31598963526770546,-0.3993931457707591,0.4568704799517126,-0.012871700608816122,0.5318656311926886
West Moreton,7.45,30.8,9.3,MUSCULOSKELETAL_Defects,30.6,-0.017193956132048396,0.31598963526770546,-0.3993931457707591,0.4568704799517126,-0.012871700608816122,0.5318656311926886
Wide Bay,23.55,27.65,11.2,MUSCULOSKELETAL_Defects,34.6,-0.017193956132048396,0.31598963526770546,-0.3993931457707591,0.4568704799517126,-0.012871700608816122,0.5318656311926886
Central West,19.65,39.9,10.9,MUSCULOSKELETAL_Defects,23.5,-0.017193956132048396,0.31598963526770546,-0.3993931457707591,0.4568704799517126,-0.012871700608816122,0.5318656311926886
North West,15.5,33.6,6.2,MUSCULOSKELETAL_Defects,32,-0.017193956132048396,0.31598963526770546,-0.3993931457707591,0.4568704799517126,-0.012871700608816122,0.5318656311926886
Central Queensland,15.5,33.6,6.2,MUSCULOSKELETAL_Defects,29.3,-0.017193956132048396,0.31598963526770546,-0.3993931457707591,0.4568704799517126,-0.012871700608816122,0.5318656311926886
Cairns and Hinterland,20.15,29.45,16.5,MUSCULOSKELETAL_Defects,19.8,-0.017193956132048396,0.31598963526770546,-0.3993931457707591,0.4568704799517126,-0.012871700608816122,0.5318656311926886
Metro North,8.95,26.8,5.5,MUSCULOSKELETAL_Defects,54.7,-0.017193956132048396,0.31598963526770546,-0.3993931457707591,0.4568704799517126,-0.012871700608816122,0.5318656311926886
Torres and Cape,20.15,29.45,16.5,MUSCULOSKELETAL_Defects,29.1,-0.017193956132048396,0.31598963526770546,-0.3993931457707591,0.4568704799517126,-0.012871700608816122,0.5318656311926886
North Coast,15.5,29.1,18.6,MUSCULOSKELETAL_Defects,32.3,-0.017193956132048396,0.31598963526770546,-0.3993931457707591,0.4568704799517126,-0.012871700608816122,0.5318656311926886
Darling Downs,20.85,24.85,5.6,Hip_Dysplasia,3.1,-0.036674144006957954,0.13815696818878936,-0.8923686542784562,0.2528972543781951,-0.018496883275644475,0.5424234612097478
Gold Coast,14.5,33,12.3,Hip_Dysplasia,3.4,-0.036674144006957954,0.13815696818878936,-0.8923686542784562,0.2528972543781951,-0.018496883275644475,0.5424234612097478
Mackay,19.65,39.9,10.9,Hip_Dysplasia,1.9,-0.036674144006957954,0.13815696818878936,-0.8923686542784562,0.2528972543781951,-0.018496883275644475,0.5424234612097478
Metro South,10.55,28.05,11.4,Hip_Dysplasia,4,-0.036674144006957954,0.13815696818878936,-0.8923686542784562,0.2528972543781951,-0.018496883275644475,0.5424234612097478
South West,14.65,26.75,7,Hip_Dysplasia,2.3,-0.036674144006957954,0.13815696818878936,-0.8923686542784562,0.2528972543781951,-0.018496883275644475,0.5424234612097478
Sunshine Coast,12.5,29.15,11.2,Hip_Dysplasia,3.2,-0.036674144006957954,0.13815696818878936,-0.8923686542784562,0.2528972543781951,-0.018496883275644475,0.5424234612097478
Townsville,22.85,42.35,13.9,Hip_Dysplasia,3.4,-0.036674144006957954,0.13815696818878936,-0.8923686542784562,0.2528972543781951,-0.018496883275644475,0.5424234612097478
West Moreton,7.45,30.8,9.3,Hip_Dysplasia,2.4,-0.036674144006957954,0.13815696818878936,-0.8923686542784562,0.2528972543781951,-0.018496883275644475,0.5424234612097478
Wide Bay,23.55,27.65,11.2,Hip_Dysplasia,3.4,-0.036674144006957954,0.13815696818878936,-0.8923686542784562,0.2528972543781951,-0.018496883275644475,0.5424234612097478
Central West,19.65,39.9,10.9,Hip_Dysplasia,1.4,-0.036674144006957954,0.13815696818878936,-0.8923686542784562,0.2528972543781951,-0.018496883275644475,0.5424234612097478
North West,15.5,33.6,6.2,Hip_Dysplasia,2.6,-0.036674144006957954,0.13815696818878936,-0.8923686542784562,0.2528972543781951,-0.018496883275644475,0.5424234612097478
Central Queensland,15.5,33.6,6.2,Hip_Dysplasia,2.5,-0.036674144006957954,0.13815696818878936,-0.8923686542784562,0.2528972543781951,-0.018496883275644475,0.5424234612097478
Cairns and Hinterland,20.15,29.45,16.5,Hip_Dysplasia,2,-0.036674144006957954,0.13815696818878936,-0.8923686542784562,0.2528972543781951,-0.018496883275644475,0.5424234612097478
Metro North,8.95,26.8,5.5,Hip_Dysplasia,6.3,-0.036674144006957954,0.13815696818878936,-0.8923686542784562,0.2528972543781951,-0.018496883275644475,0.5424234612097478
Torres and Cape,20.15,29.45,16.5,Hip_Dysplasia,0.7,-0.036674144006957954,0.13815696818878936,-0.8923686542784562,0.2528972543781951,-0.018496883275644475,0.5424234612097478
North Coast,15.5,29.1,18.6,Hip_Dysplasia,5.6,-0.036674144006957954,0.13815696818878936,-0.8923686542784562,0.2528972543781951,-0.018496883275644475,0.5424234612097478
Darling Downs,20.85,24.85,5.6,Talipes,13.3,-0.02051223792058851,0.3863743845425852,-0.3143193123084269,0.6722702422932743,-0.019707926372515568,0.48542524543865895
Gold Coast,14.5,33,12.3,Talipes,12.5,-0.02051223792058851,0.3863743845425852,-0.3143193123084269,0.6722702422932743,-0.019707926372515568,0.48542524543865895
Mackay,19.65,39.9,10.9,Talipes,5.6,-0.02051223792058851,0.3863743845425852,-0.3143193123084269,0.6722702422932743,-0.019707926372515568,0.48542524543865895
Metro South,10.55,28.05,11.4,Talipes,15.3,-0.02051223792058851,0.3863743845425852,-0.3143193123084269,0.6722702422932743,-0.019707926372515568,0.48542524543865895
South West,14.65,26.75,7,Talipes,9.5,-0.02051223792058851,0.3863743845425852,-0.3143193123084269,0.6722702422932743,-0.019707926372515568,0.48542524543865895
Sunshine Coast,12.5,29.15,11.2,Talipes,21.5,-0.02051223792058851,0.3863743845425852,-0.3143193123084269,0.6722702422932743,-0.019707926372515568,0.48542524543865895
Townsville,22.85,42.35,13.9,Talipes,27.6,-0.02051223792058851,0.3863743845425852,-0.3143193123084269,0.6722702422932743,-0.019707926372515568,0.48542524543865895
West Moreton,7.45,30.8,9.3,Talipes,10,-0.02051223792058851,0.3863743845425852,-0.3143193123084269,0.6722702422932743,-0.019707926372515568,0.48542524543865895
Wide Bay,23.55,27.65,11.2,Talipes,10.1,-0.02051223792058851,0.3863743845425852,-0.3143193123084269,0.6722702422932743,-0.019707926372515568,0.48542524543865895
Central West,19.65,39.9,10.9,Talipes,8.5,-0.02051223792058851,0.3863743845425852,-0.3143193123084269,0.6722702422932743,-0.019707926372515568,0.48542524543865895
North West,15.5,33.6,6.2,Talipes,12.4,-0.02051223792058851,0.3863743845425852,-0.3143193123084269,0.6722702422932743,-0.019707926372515568,0.48542524543865895
Central Queensland,15.5,33.6,6.2,Talipes,10.7,-0.02051223792058851,0.3863743845425852,-0.3143193123084269,0.6722702422932743,-0.019707926372515568,0.48542524543865895
Cairns and Hinterland,20.15,29.45,16.5,Talipes,7.8,-0.02051223792058851,0.3863743845425852,-0.3143193123084269,0.6722702422932743,-0.019707926372515568,0.48542524543865895
Metro North,8.95,26.8,5.5,Talipes,25.2,-0.02051223792058851,0.3863743845425852,-0.3143193123084269,0.6722702422932743,-0.019707926372515568,0.48542524543865895
Torres and Cape,20.15,29.45,16.5,Talipes,12.5,-0.02051223792058851,0.3863743845425852,-0.3143193123084269,0.6722702422932743,-0.019707926372515568,0.48542524543865895
North Coast,15.5,29.1,18.6,Talipes,8.5,-0.02051223792058851,0.3863743845425852,-0.3143193123084269,0.6722702422932743,-0.019707926372515568,0.48542524543865895
Darling Downs,20.85,24.85,5.6,Polydactyly,1.3,-0.01168409070207056,0.47344264552654325,-0.29870694508780526,0.5878264098855086,-0.017787526758367627,0.34650506531598335
Gold Coast,14.5,33,12.3,Polydactyly,1.1,-0.01168409070207056,0.47344264552654325,-0.29870694508780526,0.5878264098855086,-0.017787526758367627,0.34650506531598335
Mackay,19.65,39.9,10.9,Polydactyly,0.7,-0.01168409070207056,0.47344264552654325,-0.29870694508780526,0.5878264098855086,-0.017787526758367627,0.34650506531598335
Metro South,10.55,28.05,11.4,Polydactyly,1.4,-0.01168409070207056,0.47344264552654325,-0.29870694508780526,0.5878264098855086,-0.017787526758367627,0.34650506531598335
South West,14.65,26.75,7,Polydactyly,0.3,-0.01168409070207056,0.47344264552654325,-0.29870694508780526,0.5878264098855086,-0.017787526758367627,0.34650506531598335
Sunshine Coast,12.5,29.15,11.2,Polydactyly,0.8,-0.01168409070207056,0.47344264552654325,-0.29870694508780526,0.5878264098855086,-0.017787526758367627,0.34650506531598335
Townsville,22.85,42.35,13.9,Polydactyly,0.7,-0.01168409070207056,0.47344264552654325,-0.29870694508780526,0.5878264098855086,-0.017787526758367627,0.34650506531598335
West Moreton,7.45,30.8,9.3,Polydactyly,1.7,-0.01168409070207056,0.47344264552654325,-0.29870694508780526,0.5878264098855086,-0.017787526758367627,0.34650506531598335
Wide Bay,23.55,27.65,11.2,Polydactyly,1.2,-0.01168409070207056,0.47344264552654325,-0.29870694508780526,0.5878264098855086,-0.017787526758367627,0.34650506531598335
Central West,19.65,39.9,10.9,Polydactyly,NA,-0.01168409070207056,0.47344264552654325,-0.29870694508780526,0.5878264098855086,-0.017787526758367627,0.34650506531598335
North West,15.5,33.6,6.2,Polydactyly,1.4,-0.01168409070207056,0.47344264552654325,-0.29870694508780526,0.5878264098855086,-0.017787526758367627,0.34650506531598335
Central Queensland,15.5,33.6,6.2,Polydactyly,1.1,-0.01168409070207056,0.47344264552654325,-0.29870694508780526,0.5878264098855086,-0.017787526758367627,0.34650506531598335
Cairns and Hinterland,20.15,29.45,16.5,Polydactyly,1.4,-0.01168409070207056,0.47344264552654325,-0.29870694508780526,0.5878264098855086,-0.017787526758367627,0.34650506531598335
Metro North,8.95,26.8,5.5,Polydactyly,1.2,-0.01168409070207056,0.47344264552654325,-0.29870694508780526,0.5878264098855086,-0.017787526758367627,0.34650506531598335
Torres and Cape,20.15,29.45,16.5,Polydactyly,1,-0.01168409070207056,0.47344264552654325,-0.29870694508780526,0.5878264098855086,-0.017787526758367627,0.34650506531598335
North Coast,15.5,29.1,18.6,Polydactyly,0.4,-0.01168409070207056,0.47344264552654325,-0.29870694508780526,0.5878264098855086,-0.017787526758367627,0.34650506531598335
Darling Downs,20.85,24.85,5.6,Syndactyly,1.6,-0.011266078128136046,0.4512853967889531,-0.11141047903027661,0.8177777144643789,-0.023618406147667696,0.185185028361856
Gold Coast,14.5,33,12.3,Syndactyly,1.2,-0.011266078128136046,0.4512853967889531,-0.11141047903027661,0.8177777144643789,-0.023618406147667696,0.185185028361856
Mackay,19.65,39.9,10.9,Syndactyly,0.8,-0.011266078128136046,0.4512853967889531,-0.11141047903027661,0.8177777144643789,-0.023618406147667696,0.185185028361856
Metro South,10.55,28.05,11.4,Syndactyly,1,-0.011266078128136046,0.4512853967889531,-0.11141047903027661,0.8177777144643789,-0.023618406147667696,0.185185028361856
South West,14.65,26.75,7,Syndactyly,NA,-0.011266078128136046,0.4512853967889531,-0.11141047903027661,0.8177777144643789,-0.023618406147667696,0.185185028361856
Sunshine Coast,12.5,29.15,11.2,Syndactyly,1.1,-0.011266078128136046,0.4512853967889531,-0.11141047903027661,0.8177777144643789,-0.023618406147667696,0.185185028361856
Townsville,22.85,42.35,13.9,Syndactyly,0.5,-0.011266078128136046,0.4512853967889531,-0.11141047903027661,0.8177777144643789,-0.023618406147667696,0.185185028361856
West Moreton,7.45,30.8,9.3,Syndactyly,0.9,-0.011266078128136046,0.4512853967889531,-0.11141047903027661,0.8177777144643789,-0.023618406147667696,0.185185028361856
Wide Bay,23.55,27.65,11.2,Syndactyly,0.6,-0.011266078128136046,0.4512853967889531,-0.11141047903027661,0.8177777144643789,-0.023618406147667696,0.185185028361856
Central West,19.65,39.9,10.9,Syndactyly,2.1,-0.011266078128136046,0.4512853967889531,-0.11141047903027661,0.8177777144643789,-0.023618406147667696,0.185185028361856
North West,15.5,33.6,6.2,Syndactyly,0.8,-0.011266078128136046,0.4512853967889531,-0.11141047903027661,0.8177777144643789,-0.023618406147667696,0.185185028361856
Central Queensland,15.5,33.6,6.2,Syndactyly,1,-0.011266078128136046,0.4512853967889531,-0.11141047903027661,0.8177777144643789,-0.023618406147667696,0.185185028361856
Cairns and Hinterland,20.15,29.45,16.5,Syndactyly,0.8,-0.011266078128136046,0.4512853967889531,-0.11141047903027661,0.8177777144643789,-0.023618406147667696,0.185185028361856
Metro North,8.95,26.8,5.5,Syndactyly,1.1,-0.011266078128136046,0.4512853967889531,-0.11141047903027661,0.8177777144643789,-0.023618406147667696,0.185185028361856
Torres and Cape,20.15,29.45,16.5,Syndactyly,0.5,-0.011266078128136046,0.4512853967889531,-0.11141047903027661,0.8177777144643789,-0.023618406147667696,0.185185028361856
North Coast,15.5,29.1,18.6,Syndactyly,1,-0.011266078128136046,0.4512853967889531,-0.11141047903027661,0.8177777144643789,-0.023618406147667696,0.185185028361856
Darling Downs,20.85,24.85,5.6,Limb_Reduction,0.8,-0.012296074560347809,0.3632333862459398,0.09850520653696744,0.8313276097840773,-0.01443781961200991,0.36059148434040145
Gold Coast,14.5,33,12.3,Limb_Reduction,0.6,-0.012296074560347809,0.3632333862459398,0.09850520653696744,0.8313276097840773,-0.01443781961200991,0.36059148434040145
Mackay,19.65,39.9,10.9,Limb_Reduction,0.7,-0.012296074560347809,0.3632333862459398,0.09850520653696744,0.8313276097840773,-0.01443781961200991,0.36059148434040145
Metro South,10.55,28.05,11.4,Limb_Reduction,0.6,-0.012296074560347809,0.3632333862459398,0.09850520653696744,0.8313276097840773,-0.01443781961200991,0.36059148434040145
South West,14.65,26.75,7,Limb_Reduction,0.6,-0.012296074560347809,0.3632333862459398,0.09850520653696744,0.8313276097840773,-0.01443781961200991,0.36059148434040145
Sunshine Coast,12.5,29.15,11.2,Limb_Reduction,0.6,-0.012296074560347809,0.3632333862459398,0.09850520653696744,0.8313276097840773,-0.01443781961200991,0.36059148434040145
Townsville,22.85,42.35,13.9,Limb_Reduction,0.6,-0.012296074560347809,0.3632333862459398,0.09850520653696744,0.8313276097840773,-0.01443781961200991,0.36059148434040145
West Moreton,7.45,30.8,9.3,Limb_Reduction,0.9,-0.012296074560347809,0.3632333862459398,0.09850520653696744,0.8313276097840773,-0.01443781961200991,0.36059148434040145
Wide Bay,23.55,27.65,11.2,Limb_Reduction,0.6,-0.012296074560347809,0.3632333862459398,0.09850520653696744,0.8313276097840773,-0.01443781961200991,0.36059148434040145
Central West,19.65,39.9,10.9,Limb_Reduction,NA,-0.012296074560347809,0.3632333862459398,0.09850520653696744,0.8313276097840773,-0.01443781961200991,0.36059148434040145
North West,15.5,33.6,6.2,Limb_Reduction,1.6,-0.012296074560347809,0.3632333862459398,0.09850520653696744,0.8313276097840773,-0.01443781961200991,0.36059148434040145
Central Queensland,15.5,33.6,6.2,Limb_Reduction,0.8,-0.012296074560347809,0.3632333862459398,0.09850520653696744,0.8313276097840773,-0.01443781961200991,0.36059148434040145
Cairns and Hinterland,20.15,29.45,16.5,Limb_Reduction,0.2,-0.012296074560347809,0.3632333862459398,0.09850520653696744,0.8313276097840773,-0.01443781961200991,0.36059148434040145
Metro North,8.95,26.8,5.5,Limb_Reduction,0.8,-0.012296074560347809,0.3632333862459398,0.09850520653696744,0.8313276097840773,-0.01443781961200991,0.36059148434040145
Torres and Cape,20.15,29.45,16.5,Limb_Reduction,0.7,-0.012296074560347809,0.3632333862459398,0.09850520653696744,0.8313276097840773,-0.01443781961200991,0.36059148434040145
North Coast,15.5,29.1,18.6,Limb_Reduction,1.3,-0.012296074560347809,0.3632333862459398,0.09850520653696744,0.8313276097840773,-0.01443781961200991,0.36059148434040145
Darling Downs,20.85,24.85,5.6,Craniosynostosis,1,0.012789092383192873,0.3152176532769963,-0.011031887187496288,0.9781494442827636,-0.004266135492791623,0.7814943569904595
Gold Coast,14.5,33,12.3,Craniosynostosis,0.7,0.012789092383192873,0.3152176532769963,-0.011031887187496288,0.9781494442827636,-0.004266135492791623,0.7814943569904595
Mackay,19.65,39.9,10.9,Craniosynostosis,0.5,0.012789092383192873,0.3152176532769963,-0.011031887187496288,0.9781494442827636,-0.004266135492791623,0.7814943569904595
Metro South,10.55,28.05,11.4,Craniosynostosis,0.9,0.012789092383192873,0.3152176532769963,-0.011031887187496288,0.9781494442827636,-0.004266135492791623,0.7814943569904595
South West,14.65,26.75,7,Craniosynostosis,0.9,0.012789092383192873,0.3152176532769963,-0.011031887187496288,0.9781494442827636,-0.004266135492791623,0.7814943569904595
Sunshine Coast,12.5,29.15,11.2,Craniosynostosis,0.7,0.012789092383192873,0.3152176532769963,-0.011031887187496288,0.9781494442827636,-0.004266135492791623,0.7814943569904595
Townsville,22.85,42.35,13.9,Craniosynostosis,1.2,0.012789092383192873,0.3152176532769963,-0.011031887187496288,0.9781494442827636,-0.004266135492791623,0.7814943569904595
West Moreton,7.45,30.8,9.3,Craniosynostosis,0.8,0.012789092383192873,0.3152176532769963,-0.011031887187496288,0.9781494442827636,-0.004266135492791623,0.7814943569904595
Wide Bay,23.55,27.65,11.2,Craniosynostosis,1.4,0.012789092383192873,0.3152176532769963,-0.011031887187496288,0.9781494442827636,-0.004266135492791623,0.7814943569904595
Central West,19.65,39.9,10.9,Craniosynostosis,1.4,0.012789092383192873,0.3152176532769963,-0.011031887187496288,0.9781494442827636,-0.004266135492791623,0.7814943569904595
North West,15.5,33.6,6.2,Craniosynostosis,1.4,0.012789092383192873,0.3152176532769963,-0.011031887187496288,0.9781494442827636,-0.004266135492791623,0.7814943569904595
Central Queensland,15.5,33.6,6.2,Craniosynostosis,1.1,0.012789092383192873,0.3152176532769963,-0.011031887187496288,0.9781494442827636,-0.004266135492791623,0.7814943569904595
Cairns and Hinterland,20.15,29.45,16.5,Craniosynostosis,0.6,0.012789092383192873,0.3152176532769963,-0.011031887187496288,0.9781494442827636,-0.004266135492791623,0.7814943569904595
Metro North,8.95,26.8,5.5,Craniosynostosis,1.2,0.012789092383192873,0.3152176532769963,-0.011031887187496288,0.9781494442827636,-0.004266135492791623,0.7814943569904595
Torres and Cape,20.15,29.45,16.5,Craniosynostosis,1.7,0.012789092383192873,0.3152176532769963,-0.011031887187496288,0.9781494442827636,-0.004266135492791623,0.7814943569904595
North Coast,15.5,29.1,18.6,Craniosynostosis,1,0.012789092383192873,0.3152176532769963,-0.011031887187496288,0.9781494442827636,-0.004266135492791623,0.7814943569904595
Darling Downs,20.85,24.85,5.6,Diaphragmatic_Hernia,0.3,0.005896823409937622,0.6783167912693426,0.09077498199202119,0.8374504887713787,0.02990524319070961,0.059575114821996844
Gold Coast,14.5,33,12.3,Diaphragmatic_Hernia,0.2,0.005896823409937622,0.6783167912693426,0.09077498199202119,0.8374504887713787,0.02990524319070961,0.059575114821996844
Mackay,19.65,39.9,10.9,Diaphragmatic_Hernia,0.2,0.005896823409937622,0.6783167912693426,0.09077498199202119,0.8374504887713787,0.02990524319070961,0.059575114821996844
Metro South,10.55,28.05,11.4,Diaphragmatic_Hernia,0.3,0.005896823409937622,0.6783167912693426,0.09077498199202119,0.8374504887713787,0.02990524319070961,0.059575114821996844
South West,14.65,26.75,7,Diaphragmatic_Hernia,0.3,0.005896823409937622,0.6783167912693426,0.09077498199202119,0.8374504887713787,0.02990524319070961,0.059575114821996844
Sunshine Coast,12.5,29.15,11.2,Diaphragmatic_Hernia,0.2,0.005896823409937622,0.6783167912693426,0.09077498199202119,0.8374504887713787,0.02990524319070961,0.059575114821996844
Townsville,22.85,42.35,13.9,Diaphragmatic_Hernia,0.4,0.005896823409937622,0.6783167912693426,0.09077498199202119,0.8374504887713787,0.02990524319070961,0.059575114821996844
West Moreton,7.45,30.8,9.3,Diaphragmatic_Hernia,0.4,0.005896823409937622,0.6783167912693426,0.09077498199202119,0.8374504887713787,0.02990524319070961,0.059575114821996844
Wide Bay,23.55,27.65,11.2,Diaphragmatic_Hernia,0.3,0.005896823409937622,0.6783167912693426,0.09077498199202119,0.8374504887713787,0.02990524319070961,0.059575114821996844
Central West,19.65,39.9,10.9,Diaphragmatic_Hernia,0.7,0.005896823409937622,0.6783167912693426,0.09077498199202119,0.8374504887713787,0.02990524319070961,0.059575114821996844
North West,15.5,33.6,6.2,Diaphragmatic_Hernia,0.4,0.005896823409937622,0.6783167912693426,0.09077498199202119,0.8374504887713787,0.02990524319070961,0.059575114821996844
Central Queensland,15.5,33.6,6.2,Diaphragmatic_Hernia,0.5,0.005896823409937622,0.6783167912693426,0.09077498199202119,0.8374504887713787,0.02990524319070961,0.059575114821996844
Cairns and Hinterland,20.15,29.45,16.5,Diaphragmatic_Hernia,0.2,0.005896823409937622,0.6783167912693426,0.09077498199202119,0.8374504887713787,0.02990524319070961,0.059575114821996844
Metro North,8.95,26.8,5.5,Diaphragmatic_Hernia,0.3,0.005896823409937622,0.6783167912693426,0.09077498199202119,0.8374504887713787,0.02990524319070961,0.059575114821996844
Torres and Cape,20.15,29.45,16.5,Diaphragmatic_Hernia,1,0.005896823409937622,0.6783167912693426,0.09077498199202119,0.8374504887713787,0.02990524319070961,0.059575114821996844
North Coast,15.5,29.1,18.6,Diaphragmatic_Hernia,1.3,0.005896823409937622,0.6783167912693426,0.09077498199202119,0.8374504887713787,0.02990524319070961,0.059575114821996844
